id,production_schedule_id,sequence,location_code,event_type,event_time,advertised_event_time
174506194,7537110,14,BLOXWCH,D,2020-12-22 21:11:00,2020-12-22 21:11:00
174506193,7537110,13,BLOXWCH,A,2020-12-22 21:10:30,2020-12-22 21:11:00
174506192,7537110,12,BLOXN,D,2020-12-22 21:09:00,2020-12-22 21:09:00
174506191,7537110,11,BLOXN,A,2020-12-22 21:08:00,2020-12-22 21:08:00
174506190,7537110,10,LNDYW,D,2020-12-22 21:04:30,2020-12-22 21:04:00
174506189,7537110,9,LNDYW,A,2020-12-22 21:04:00,2020-12-22 21:04:00
174506187,7537110,7,CNCK,D,2020-12-22 21:01:30,2020-12-22 21:01:00
174506186,7537110,6,CNCK,A,2020-12-22 21:00:30,2020-12-22 21:01:00
174506185,7537110,5,HDNS,D,2020-12-22 20:58:00,2020-12-22 20:58:00
174506184,7537110,4,HDNS,A,2020-12-22 20:57:00,2020-12-22 20:57:00
174506183,7537110,3,RUGLTWN,D,2020-12-22 20:51:30,2020-12-22 20:51:00
174506182,7537110,2,RUGLTWN,A,2020-12-22 20:50:30,2020-12-22 20:51:00
174506180,7537110,0,RUGL,D,2020-12-22 20:48:00,2020-12-22 20:48:00
174506244,7537115,21,SHRWBY,A,2020-12-22 06:59:00,2020-12-22 07:00:00
174506242,7537115,19,WELNGTN,D,2020-12-22 06:46:00,2020-12-22 06:46:00
174506241,7537115,18,WELNGTN,A,2020-12-22 06:45:00,2020-12-22 06:45:00
174506240,7537115,17,OAKNGTS,D,2020-12-22 06:40:30,2020-12-22 06:40:00
174506239,7537115,16,OAKNGTS,A,2020-12-22 06:40:00,2020-12-22 06:40:00
174506238,7537115,15,TELFRDC,D,2020-12-22 06:38:00,2020-12-22 06:38:00
174506237,7537115,14,TELFRDC,A,2020-12-22 06:37:00,2020-12-22 06:37:00
174506235,7537115,12,SHIFNAL,D,2020-12-22 06:32:30,2020-12-22 06:32:00
174506234,7537115,11,SHIFNAL,A,2020-12-22 06:31:30,2020-12-22 06:32:00
174506233,7537115,10,COSFORD,D,2020-12-22 06:27:30,2020-12-22 06:27:00
174506232,7537115,9,COSFORD,A,2020-12-22 06:26:30,2020-12-22 06:27:00
174506231,7537115,8,ALBRGHT,D,2020-12-22 06:24:00,2020-12-22 06:24:00
174506230,7537115,7,ALBRGHT,A,2020-12-22 06:23:30,2020-12-22 06:24:00
174506229,7537115,6,CODSALL,D,2020-12-22 06:19:30,2020-12-22 06:19:00
174506228,7537115,5,CODSALL,A,2020-12-22 06:18:30,2020-12-22 06:19:00
174506227,7537115,4,BILBROK,D,2020-12-22 06:16:30,2020-12-22 06:16:00
174506226,7537115,3,BILBROK,A,2020-12-22 06:16:00,2020-12-22 06:16:00
174506223,7537115,0,WVRMPTN,D,2020-12-22 06:10:00,2020-12-22 06:10:00
174506278,7537116,33,KDRMNST,A,2020-12-22 11:10:00,2020-12-22 11:10:00
174506277,7537116,32,BLAKEDN,D,2020-12-22 11:06:00,2020-12-22 11:06:00
174506276,7537116,31,BLAKEDN,A,2020-12-22 11:05:30,2020-12-22 11:06:00
174506275,7537116,30,HAGLEY,D,2020-12-22 11:03:00,2020-12-22 11:03:00
174506274,7537116,29,HAGLEY,A,2020-12-22 11:02:00,2020-12-22 11:02:00
174506273,7537116,28,STRBDGJ,D,2020-12-22 10:59:00,2020-12-22 10:59:00
174506272,7537116,27,STRBDGJ,A,2020-12-22 10:58:00,2020-12-22 10:58:00
174506271,7537116,26,CRADLYH,D,2020-12-22 10:53:30,2020-12-22 10:53:00
174506270,7537116,25,CRADLYH,A,2020-12-22 10:52:30,2020-12-22 10:53:00
174506269,7537116,24,ROWLEYR,D,2020-12-22 10:48:00,2020-12-22 10:48:00
174506268,7537116,23,ROWLEYR,A,2020-12-22 10:47:00,2020-12-22 10:47:00
174506266,7537116,21,GALTINT,D,2020-12-22 10:42:30,2020-12-22 10:42:00
174506265,7537116,20,GALTINT,A,2020-12-22 10:41:30,2020-12-22 10:42:00
174506264,7537116,19,HNDSHWT,D,2020-12-22 10:39:30,2020-12-22 10:39:00
174506263,7537116,18,HNDSHWT,A,2020-12-22 10:39:00,2020-12-22 10:39:00
174506262,7537116,17,BHAMJEW,D,2020-12-22 10:35:30,2020-12-22 10:35:00
174506261,7537116,16,BHAMJEW,A,2020-12-22 10:35:00,2020-12-22 10:35:00
174506260,7537116,15,BHAMSNH,D,2020-12-22 10:33:00,2020-12-22 10:33:00
174506259,7537116,14,BHAMSNH,A,2020-12-22 10:31:30,2020-12-22 10:32:00
174506258,7537116,13,BHAMMRS,D,2020-12-22 10:29:30,2020-12-22 10:29:00
174506257,7537116,12,BHAMMRS,A,2020-12-22 10:28:30,2020-12-22 10:29:00
174506254,7537116,9,ACOCKSG,D,2020-12-22 10:23:00,2020-12-22 10:23:00
174506253,7537116,8,ACOCKSG,A,2020-12-22 10:22:30,2020-12-22 10:23:00
174506252,7537116,7,OLTON,D,2020-12-22 10:20:30,2020-12-22 10:20:00
174506251,7537116,6,OLTON,A,2020-12-22 10:19:30,2020-12-22 10:20:00
174506250,7537116,5,SOLIHUL,D,2020-12-22 10:17:00,2020-12-22 10:17:00
174506249,7537116,4,SOLIHUL,A,2020-12-22 10:16:30,2020-12-22 10:17:00
174506248,7537116,3,WDNYMNR,D,2020-12-22 10:14:00,2020-12-22 10:14:00
174506247,7537116,2,WDNYMNR,A,2020-12-22 10:13:30,2020-12-22 10:14:00
174506245,7537116,0,DORIDGE,D,2020-12-22 10:09:00,2020-12-22 10:09:00
174506324,7537121,25,MKNSCEN,A,2020-12-23 00:50:00,2020-12-23 00:50:00
174506323,7537121,24,BLTCHLY,D,2020-12-23 00:42:00,2020-12-23 00:42:00
174506322,7537121,23,BLTCHLY,A,2020-12-23 00:40:30,2020-12-23 00:41:00
174506321,7537121,22,LTNBZRD,D,2020-12-23 00:35:00,2020-12-23 00:35:00
174506320,7537121,21,LTNBZRD,A,2020-12-23 00:34:00,2020-12-23 00:34:00
174506318,7537121,19,TRING,D,2020-12-23 00:25:30,2020-12-23 00:25:00
174506317,7537121,18,TRING,A,2020-12-23 00:24:30,2020-12-23 00:25:00
174506316,7537121,17,BERKHMD,D,2020-12-23 00:20:30,2020-12-23 00:20:00
174506315,7537121,16,BERKHMD,A,2020-12-23 00:19:30,2020-12-23 00:20:00
174506313,7537121,14,HEMLHMP,D,2020-12-23 00:15:30,2020-12-23 00:15:00
174506312,7537121,13,HEMLHMP,A,2020-12-23 00:14:30,2020-12-23 00:15:00
174506311,7537121,12,APSLEY,D,2020-12-23 00:12:30,2020-12-23 00:12:00
174506310,7537121,11,APSLEY,A,2020-12-23 00:12:00,2020-12-23 00:12:00
174506309,7537121,10,KLGL,D,2020-12-23 00:09:00,2020-12-23 00:09:00
174506308,7537121,9,KLGL,A,2020-12-23 00:08:30,2020-12-23 00:09:00
174506307,7537121,8,WATFDJ,D,2020-12-23 00:04:30,2020-12-23 00:04:00
174506306,7537121,7,WATFDJ,A,2020-12-23 00:03:30,2020-12-23 00:04:00
174506305,7537121,6,HROW,D,2020-12-22 23:58:00,2020-12-22 23:58:00
174506304,7537121,5,HROW,A,2020-12-22 23:57:00,2020-12-22 23:57:00
174506299,7537121,0,EUSTON,D,2020-12-22 23:42:00,2020-12-22 23:42:00
174506358,7537122,33,KDRMNST,A,2020-12-22 16:10:00,2020-12-22 16:10:00
174506357,7537122,32,BLAKEDN,D,2020-12-22 16:06:00,2020-12-22 16:06:00
174506356,7537122,31,BLAKEDN,A,2020-12-22 16:05:30,2020-12-22 16:06:00
174506355,7537122,30,HAGLEY,D,2020-12-22 16:03:00,2020-12-22 16:03:00
174506354,7537122,29,HAGLEY,A,2020-12-22 16:02:00,2020-12-22 16:02:00
174506353,7537122,28,STRBDGJ,D,2020-12-22 15:59:00,2020-12-22 15:59:00
174506352,7537122,27,STRBDGJ,A,2020-12-22 15:58:00,2020-12-22 15:58:00
174506351,7537122,26,CRADLYH,D,2020-12-22 15:53:30,2020-12-22 15:53:00
174506350,7537122,25,CRADLYH,A,2020-12-22 15:52:30,2020-12-22 15:53:00
174506349,7537122,24,ROWLEYR,D,2020-12-22 15:48:00,2020-12-22 15:48:00
174506348,7537122,23,ROWLEYR,A,2020-12-22 15:47:00,2020-12-22 15:47:00
174506346,7537122,21,GALTINT,D,2020-12-22 15:42:30,2020-12-22 15:42:00
174506345,7537122,20,GALTINT,A,2020-12-22 15:41:30,2020-12-22 15:42:00
174506344,7537122,19,HNDSHWT,D,2020-12-22 15:39:30,2020-12-22 15:39:00
174506343,7537122,18,HNDSHWT,A,2020-12-22 15:39:00,2020-12-22 15:39:00
174506342,7537122,17,BHAMJEW,D,2020-12-22 15:35:30,2020-12-22 15:35:00
174506341,7537122,16,BHAMJEW,A,2020-12-22 15:35:00,2020-12-22 15:35:00
174506340,7537122,15,BHAMSNH,D,2020-12-22 15:33:00,2020-12-22 15:33:00
174506339,7537122,14,BHAMSNH,A,2020-12-22 15:31:30,2020-12-22 15:32:00
174506338,7537122,13,BHAMMRS,D,2020-12-22 15:29:30,2020-12-22 15:29:00
174506337,7537122,12,BHAMMRS,A,2020-12-22 15:28:30,2020-12-22 15:29:00
174506334,7537122,9,ACOCKSG,D,2020-12-22 15:23:00,2020-12-22 15:23:00
174506333,7537122,8,ACOCKSG,A,2020-12-22 15:22:30,2020-12-22 15:23:00
174506332,7537122,7,OLTON,D,2020-12-22 15:20:30,2020-12-22 15:20:00
174506331,7537122,6,OLTON,A,2020-12-22 15:19:30,2020-12-22 15:20:00
174506330,7537122,5,SOLIHUL,D,2020-12-22 15:17:00,2020-12-22 15:17:00
174506329,7537122,4,SOLIHUL,A,2020-12-22 15:16:30,2020-12-22 15:17:00
174506328,7537122,3,WDNYMNR,D,2020-12-22 15:14:00,2020-12-22 15:14:00
174506327,7537122,2,WDNYMNR,A,2020-12-22 15:13:30,2020-12-22 15:14:00
174506325,7537122,0,DORIDGE,D,2020-12-22 15:09:00,2020-12-22 15:09:00
174506399,7537125,32,EUSTON,A,2020-12-22 06:12:00,2020-12-22 06:12:00
174506394,7537125,27,HROW,D,2020-12-22 05:56:00,2020-12-22 05:56:00
174506393,7537125,26,HROW,A,2020-12-22 05:55:30,2020-12-22 05:56:00
174506392,7537125,25,WATFDJ,D,2020-12-22 05:50:00,2020-12-22 05:50:00
174506391,7537125,24,WATFDJ,A,2020-12-22 05:49:00,2020-12-22 05:49:00
174506390,7537125,23,KLGL,D,2020-12-22 05:45:00,2020-12-22 05:45:00
174506389,7537125,22,KLGL,A,2020-12-22 05:44:30,2020-12-22 05:45:00
174506388,7537125,21,APSLEY,D,2020-12-22 05:42:00,2020-12-22 05:42:00
174506387,7537125,20,APSLEY,A,2020-12-22 05:41:30,2020-12-22 05:42:00
174506386,7537125,19,HEMLHMP,D,2020-12-22 05:39:00,2020-12-22 05:39:00
174506385,7537125,18,HEMLHMP,A,2020-12-22 05:38:30,2020-12-22 05:39:00
174506383,7537125,16,BERKHMD,D,2020-12-22 05:35:00,2020-12-22 05:35:00
174506382,7537125,15,BERKHMD,A,2020-12-22 05:34:00,2020-12-22 05:34:00
174506381,7537125,14,TRING,D,2020-12-22 05:30:00,2020-12-22 05:30:00
174506380,7537125,13,TRING,A,2020-12-22 05:29:30,2020-12-22 05:30:00
174506379,7537125,12,CHDNGTN,D,2020-12-22 05:25:00,2020-12-22 05:24:00
174506378,7537125,11,CHDNGTN,A,2020-12-22 05:24:30,2020-12-22 05:24:00
174506376,7537125,9,LTNBZRD,D,2020-12-22 05:15:30,2020-12-22 05:15:00
174506375,7537125,8,LTNBZRD,A,2020-12-22 05:15:00,2020-12-22 05:15:00
174506374,7537125,7,BLTCHLY,D,2020-12-22 05:09:00,2020-12-22 05:09:00
174506373,7537125,6,BLTCHLY,A,2020-12-22 05:07:30,2020-12-22 05:08:00
174506372,7537125,5,MKNSCEN,D,2020-12-22 05:04:00,2020-12-22 05:04:00
174506371,7537125,4,MKNSCEN,A,2020-12-22 05:03:00,2020-12-22 05:03:00
174506370,7537125,3,WLVR,D,2020-12-22 05:00:00,2020-12-22 05:00:00
174506369,7537125,2,WLVR,A,2020-12-22 04:59:30,2020-12-22 05:00:00
174506367,7537125,0,NMPTN,D,2020-12-22 04:48:00,2020-12-22 04:48:00
174506421,7537131,1,STRBDG1,A,2020-12-22 06:23:00,2020-12-22 06:23:00
174506420,7537131,0,STRBDGT,D,2020-12-22 06:20:00,2020-12-22 06:20:00
174506427,7537133,1,STRBDG1,A,2020-12-22 06:43:00,2020-12-22 06:43:00
174506426,7537133,0,STRBDGT,D,2020-12-22 06:40:00,2020-12-22 06:40:00
174506429,7537134,1,STRBDGT,A,2020-12-22 06:48:00,2020-12-22 06:48:00
174506428,7537134,0,STRBDG1,D,2020-12-22 06:45:00,2020-12-22 06:45:00
174506435,7537136,1,STRBDG1,A,2020-12-22 06:53:00,2020-12-22 06:53:00
174506434,7537136,0,STRBDGT,D,2020-12-22 06:50:00,2020-12-22 06:50:00
174506441,7537138,1,STRBDG1,A,2020-12-22 07:03:00,2020-12-22 07:03:00
174506440,7537138,0,STRBDGT,D,2020-12-22 07:00:00,2020-12-22 07:00:00
174506443,7537139,1,STRBDGT,A,2020-12-22 07:08:00,2020-12-22 07:08:00
174506442,7537139,0,STRBDG1,D,2020-12-22 07:05:00,2020-12-22 07:05:00
174506445,7537140,1,STRBDGT,A,2020-12-22 15:48:00,2020-12-22 15:48:00
174506444,7537140,0,STRBDG1,D,2020-12-22 15:45:00,2020-12-22 15:45:00
174506447,7537141,1,STRBDG1,A,2020-12-22 07:23:00,2020-12-22 07:23:00
174506446,7537141,0,STRBDGT,D,2020-12-22 07:20:00,2020-12-22 07:20:00
174506449,7537142,1,STRBDGT,A,2020-12-22 07:28:00,2020-12-22 07:28:00
174506448,7537142,0,STRBDG1,D,2020-12-22 07:25:00,2020-12-22 07:25:00
174506451,7537143,1,STRBDG1,A,2020-12-22 07:33:00,2020-12-22 07:33:00
174506450,7537143,0,STRBDGT,D,2020-12-22 07:30:00,2020-12-22 07:30:00
174506453,7537144,1,STRBDG1,A,2020-12-22 15:53:00,2020-12-22 15:53:00
174506452,7537144,0,STRBDGT,D,2020-12-22 15:50:00,2020-12-22 15:50:00
174506455,7537145,1,STRBDGT,A,2020-12-22 07:38:00,2020-12-22 07:38:00
174506454,7537145,0,STRBDG1,D,2020-12-22 07:35:00,2020-12-22 07:35:00
174506457,7537146,1,STRBDGT,A,2020-12-22 15:58:00,2020-12-22 15:58:00
174506456,7537146,0,STRBDG1,D,2020-12-22 15:55:00,2020-12-22 15:55:00
174506459,7537147,1,STRBDG1,A,2020-12-22 16:03:00,2020-12-22 16:03:00
174506458,7537147,0,STRBDGT,D,2020-12-22 16:00:00,2020-12-22 16:00:00
174506461,7537148,1,STRBDGT,A,2020-12-22 16:48:00,2020-12-22 16:48:00
174506460,7537148,0,STRBDG1,D,2020-12-22 16:45:00,2020-12-22 16:45:00
174506540,7537150,1,STRBDG1,A,2020-12-22 09:03:00,2020-12-22 09:03:00
174506539,7537150,0,STRBDGT,D,2020-12-22 09:00:00,2020-12-22 09:00:00
174506542,7537151,1,STRBDG1,A,2020-12-22 17:23:00,2020-12-22 17:23:00
174506541,7537151,0,STRBDGT,D,2020-12-22 17:20:00,2020-12-22 17:20:00
174506615,7537153,1,STRBDGT,A,2020-12-22 17:38:00,2020-12-22 17:38:00
174506614,7537153,0,STRBDG1,D,2020-12-22 17:35:00,2020-12-22 17:35:00
174506617,7537154,1,STRBDGT,A,2020-12-22 18:08:00,2020-12-22 18:08:00
174506616,7537154,0,STRBDG1,D,2020-12-22 18:05:00,2020-12-22 18:05:00
174506619,7537155,1,STRBDG1,A,2020-12-22 18:13:00,2020-12-22 18:13:00
174506618,7537155,0,STRBDGT,D,2020-12-22 18:10:00,2020-12-22 18:10:00
174506621,7537156,1,STRBDGT,A,2020-12-22 17:58:00,2020-12-22 17:58:00
174506620,7537156,0,STRBDG1,D,2020-12-22 17:55:00,2020-12-22 17:55:00
174506623,7537157,1,STRBDG1,A,2020-12-22 18:03:00,2020-12-22 18:03:00
174506622,7537157,0,STRBDGT,D,2020-12-22 18:00:00,2020-12-22 18:00:00
174506625,7537158,1,STRBDGT,A,2020-12-22 09:58:00,2020-12-22 09:58:00
174506624,7537158,0,STRBDG1,D,2020-12-22 09:55:00,2020-12-22 09:55:00
174506627,7537159,1,STRBDGT,A,2020-12-22 18:18:00,2020-12-22 18:18:00
174506626,7537159,0,STRBDG1,D,2020-12-22 18:15:00,2020-12-22 18:15:00
174506629,7537160,1,STRBDG1,A,2020-12-22 18:23:00,2020-12-22 18:23:00
174506628,7537160,0,STRBDGT,D,2020-12-22 18:20:00,2020-12-22 18:20:00
174506631,7537161,1,STRBDG1,A,2020-12-22 10:03:00,2020-12-22 10:03:00
174506630,7537161,0,STRBDGT,D,2020-12-22 10:00:00,2020-12-22 10:00:00
174506633,7537162,1,STRBDGT,A,2020-12-22 18:28:00,2020-12-22 18:28:00
174506632,7537162,0,STRBDG1,D,2020-12-22 18:25:00,2020-12-22 18:25:00
174506635,7537163,1,STRBDG1,A,2020-12-22 18:33:00,2020-12-22 18:33:00
174506634,7537163,0,STRBDGT,D,2020-12-22 18:30:00,2020-12-22 18:30:00
174506637,7537164,1,STRBDG1,A,2020-12-22 10:13:00,2020-12-22 10:13:00
174506636,7537164,0,STRBDGT,D,2020-12-22 10:10:00,2020-12-22 10:10:00
174506720,7537166,1,STRBDGT,A,2020-12-22 18:38:00,2020-12-22 18:38:00
174506719,7537166,0,STRBDG1,D,2020-12-22 18:35:00,2020-12-22 18:35:00
174506837,7537168,1,STRBDGT,A,2020-12-22 18:48:00,2020-12-22 18:48:00
174506836,7537168,0,STRBDG1,D,2020-12-22 18:45:00,2020-12-22 18:45:00
174506839,7537169,1,STRBDGT,A,2020-12-22 18:58:00,2020-12-22 18:58:00
174506838,7537169,0,STRBDG1,D,2020-12-22 18:55:00,2020-12-22 18:55:00
174507007,7537172,1,STRBDGT,A,2020-12-22 11:28:00,2020-12-22 11:28:00
174507006,7537172,0,STRBDG1,D,2020-12-22 11:25:00,2020-12-22 11:25:00
174507009,7537173,1,STRBDG1,A,2020-12-22 11:33:00,2020-12-22 11:33:00
174507008,7537173,0,STRBDGT,D,2020-12-22 11:30:00,2020-12-22 11:30:00
174507011,7537174,1,STRBDGT,A,2020-12-22 11:38:00,2020-12-22 11:38:00
174507010,7537174,0,STRBDG1,D,2020-12-22 11:35:00,2020-12-22 11:35:00
174507013,7537175,1,STRBDG1,A,2020-12-22 11:43:00,2020-12-22 11:43:00
174507012,7537175,0,STRBDGT,D,2020-12-22 11:40:00,2020-12-22 11:40:00
174507015,7537176,1,STRBDG1,A,2020-12-22 19:43:00,2020-12-22 19:43:00
174507014,7537176,0,STRBDGT,D,2020-12-22 19:40:00,2020-12-22 19:40:00
174507058,7537178,1,STRBDG1,A,2020-12-22 12:13:00,2020-12-22 12:13:00
174507057,7537178,0,STRBDGT,D,2020-12-22 12:10:00,2020-12-22 12:10:00
174507160,7537181,1,STRBDGT,A,2020-12-22 13:28:00,2020-12-22 13:28:00
174507159,7537181,0,STRBDG1,D,2020-12-22 13:25:00,2020-12-22 13:25:00
174507162,7537182,1,STRBDG1,A,2020-12-22 13:43:00,2020-12-22 13:43:00
174507161,7537182,0,STRBDGT,D,2020-12-22 13:40:00,2020-12-22 13:40:00
174507164,7537183,1,STRBDGT,A,2020-12-22 13:48:00,2020-12-22 13:48:00
174507163,7537183,0,STRBDG1,D,2020-12-22 13:45:00,2020-12-22 13:45:00
174507166,7537184,1,STRBDG1,A,2020-12-22 13:53:00,2020-12-22 13:53:00
174507165,7537184,0,STRBDGT,D,2020-12-22 13:50:00,2020-12-22 13:50:00
174507168,7537185,1,STRBDGT,A,2020-12-22 13:58:00,2020-12-22 13:58:00
174507167,7537185,0,STRBDG1,D,2020-12-22 13:55:00,2020-12-22 13:55:00
174507250,7537189,20,TRING,A,2020-12-22 09:49:00,2020-12-22 09:49:00
174507249,7537189,19,BERKHMD,D,2020-12-22 09:42:30,2020-12-22 09:42:00
174507248,7537189,18,BERKHMD,A,2020-12-22 09:41:30,2020-12-22 09:42:00
174507246,7537189,16,HEMLHMP,D,2020-12-22 09:37:30,2020-12-22 09:37:00
174507245,7537189,15,HEMLHMP,A,2020-12-22 09:36:30,2020-12-22 09:37:00
174507244,7537189,14,APSLEY,D,2020-12-22 09:34:00,2020-12-22 09:34:00
174507243,7537189,13,APSLEY,A,2020-12-22 09:33:30,2020-12-22 09:34:00
174507242,7537189,12,KLGL,D,2020-12-22 09:30:30,2020-12-22 09:30:00
174507241,7537189,11,KLGL,A,2020-12-22 09:30:00,2020-12-22 09:30:00
174507240,7537189,10,WATFDJ,D,2020-12-22 09:26:00,2020-12-22 09:26:00
174507239,7537189,9,WATFDJ,A,2020-12-22 09:25:00,2020-12-22 09:25:00
174507238,7537189,8,BUSHEY,D,2020-12-22 09:22:30,2020-12-22 09:22:00
174507237,7537189,7,BUSHEY,A,2020-12-22 09:21:30,2020-12-22 09:22:00
174507236,7537189,6,HROW,D,2020-12-22 09:17:00,2020-12-22 09:17:00
174507235,7537189,5,HROW,A,2020-12-22 09:16:00,2020-12-22 09:16:00
174507230,7537189,0,EUSTON,D,2020-12-22 09:04:00,2020-12-22 09:04:00
174507287,7537191,20,EUSTON,A,2020-12-22 11:41:00,2020-12-22 11:41:00
174507282,7537191,15,HROW,D,2020-12-22 11:27:30,2020-12-22 11:27:00
174507281,7537191,14,HROW,A,2020-12-22 11:26:30,2020-12-22 11:27:00
174507280,7537191,13,BUSHEY,D,2020-12-22 11:22:00,2020-12-22 11:22:00
174507279,7537191,12,BUSHEY,A,2020-12-22 11:21:00,2020-12-22 11:21:00
174507278,7537191,11,WATFDJ,D,2020-12-22 11:19:00,2020-12-22 11:19:00
174507277,7537191,10,WATFDJ,A,2020-12-22 11:17:30,2020-12-22 11:18:00
174507276,7537191,9,KLGL,D,2020-12-22 11:13:30,2020-12-22 11:13:00
174507275,7537191,8,KLGL,A,2020-12-22 11:13:00,2020-12-22 11:13:00
174507274,7537191,7,APSLEY,D,2020-12-22 11:10:30,2020-12-22 11:10:00
174507273,7537191,6,APSLEY,A,2020-12-22 11:10:00,2020-12-22 11:10:00
174507272,7537191,5,HEMLHMP,D,2020-12-22 11:07:30,2020-12-22 11:07:00
174507271,7537191,4,HEMLHMP,A,2020-12-22 11:06:30,2020-12-22 11:07:00
174507269,7537191,2,BERKHMD,D,2020-12-22 11:03:00,2020-12-22 11:03:00
174507268,7537191,1,BERKHMD,A,2020-12-22 11:02:00,2020-12-22 11:02:00
174507267,7537191,0,TRING,D,2020-12-22 10:58:00,2020-12-22 10:58:00
174507308,7537192,20,TRING,A,2020-12-22 12:17:00,2020-12-22 12:17:00
174507307,7537192,19,BERKHMD,D,2020-12-22 12:11:00,2020-12-22 12:10:00
174507306,7537192,18,BERKHMD,A,2020-12-22 12:10:00,2020-12-22 12:09:00
174507304,7537192,16,HEMLHMP,D,2020-12-22 12:06:00,2020-12-22 12:06:00
174507303,7537192,15,HEMLHMP,A,2020-12-22 12:05:00,2020-12-22 12:05:00
174507302,7537192,14,APSLEY,D,2020-12-22 12:03:00,2020-12-22 12:03:00
174507301,7537192,13,APSLEY,A,2020-12-22 12:02:30,2020-12-22 12:03:00
174507300,7537192,12,KLGL,D,2020-12-22 11:59:30,2020-12-22 11:59:00
174507299,7537192,11,KLGL,A,2020-12-22 11:59:00,2020-12-22 11:59:00
174507298,7537192,10,WATFDJ,D,2020-12-22 11:55:00,2020-12-22 11:55:00
174507297,7537192,9,WATFDJ,A,2020-12-22 11:54:00,2020-12-22 11:54:00
174507296,7537192,8,BUSHEY,D,2020-12-22 11:52:00,2020-12-22 11:52:00
174507295,7537192,7,BUSHEY,A,2020-12-22 11:51:00,2020-12-22 11:51:00
174507294,7537192,6,HROW,D,2020-12-22 11:46:30,2020-12-22 11:46:00
174507293,7537192,5,HROW,A,2020-12-22 11:45:30,2020-12-22 11:46:00
174507288,7537192,0,EUSTON,D,2020-12-22 11:34:00,2020-12-22 11:34:00
174507374,7537195,20,EUSTON,A,2020-12-22 13:10:00,2020-12-22 13:10:00
174507369,7537195,15,HROW,D,2020-12-22 12:56:30,2020-12-22 12:56:00
174507368,7537195,14,HROW,A,2020-12-22 12:55:30,2020-12-22 12:56:00
174507367,7537195,13,BUSHEY,D,2020-12-22 12:51:00,2020-12-22 12:51:00
174507366,7537195,12,BUSHEY,A,2020-12-22 12:50:00,2020-12-22 12:50:00
174507365,7537195,11,WATFDJ,D,2020-12-22 12:48:00,2020-12-22 12:48:00
174507364,7537195,10,WATFDJ,A,2020-12-22 12:47:00,2020-12-22 12:47:00
174507363,7537195,9,KLGL,D,2020-12-22 12:43:00,2020-12-22 12:43:00
174507362,7537195,8,KLGL,A,2020-12-22 12:42:30,2020-12-22 12:43:00
174507361,7537195,7,APSLEY,D,2020-12-22 12:40:00,2020-12-22 12:40:00
174507360,7537195,6,APSLEY,A,2020-12-22 12:39:30,2020-12-22 12:40:00
174507359,7537195,5,HEMLHMP,D,2020-12-22 12:37:00,2020-12-22 12:37:00
174507358,7537195,4,HEMLHMP,A,2020-12-22 12:36:00,2020-12-22 12:36:00
174507356,7537195,2,BERKHMD,D,2020-12-22 12:32:30,2020-12-22 12:32:00
174507355,7537195,1,BERKHMD,A,2020-12-22 12:31:30,2020-12-22 12:32:00
174507354,7537195,0,TRING,D,2020-12-22 12:27:00,2020-12-22 12:27:00
174507471,7537200,20,EUSTON,A,2020-12-22 17:41:00,2020-12-22 17:41:00
174507466,7537200,15,HROW,D,2020-12-22 17:27:30,2020-12-22 17:27:00
174507465,7537200,14,HROW,A,2020-12-22 17:26:30,2020-12-22 17:27:00
174507464,7537200,13,BUSHEY,D,2020-12-22 17:22:00,2020-12-22 17:22:00
174507463,7537200,12,BUSHEY,A,2020-12-22 17:21:00,2020-12-22 17:21:00
174507462,7537200,11,WATFDJ,D,2020-12-22 17:19:00,2020-12-22 17:19:00
174507461,7537200,10,WATFDJ,A,2020-12-22 17:18:00,2020-12-22 17:18:00
174507460,7537200,9,KLGL,D,2020-12-22 17:14:00,2020-12-22 17:14:00
174507459,7537200,8,KLGL,A,2020-12-22 17:13:00,2020-12-22 17:13:00
174507458,7537200,7,APSLEY,D,2020-12-22 17:10:30,2020-12-22 17:10:00
174507457,7537200,6,APSLEY,A,2020-12-22 17:09:30,2020-12-22 17:10:00
174507456,7537200,5,HEMLHMP,D,2020-12-22 17:07:00,2020-12-22 17:07:00
174507455,7537200,4,HEMLHMP,A,2020-12-22 17:06:00,2020-12-22 17:06:00
174507453,7537200,2,BERKHMD,D,2020-12-22 17:02:30,2020-12-22 17:02:00
174507452,7537200,1,BERKHMD,A,2020-12-22 17:01:30,2020-12-22 17:02:00
174507451,7537200,0,TRING,D,2020-12-22 16:57:00,2020-12-22 16:57:00
174507492,7537201,20,EUSTON,A,2020-12-22 18:42:00,2020-12-22 18:42:00
174507487,7537201,15,HROW,D,2020-12-22 18:29:30,2020-12-22 18:29:00
174507486,7537201,14,HROW,A,2020-12-22 18:28:30,2020-12-22 18:29:00
174507485,7537201,13,BUSHEY,D,2020-12-22 18:24:00,2020-12-22 18:24:00
174507484,7537201,12,BUSHEY,A,2020-12-22 18:23:30,2020-12-22 18:24:00
174507483,7537201,11,WATFDJ,D,2020-12-22 18:21:30,2020-12-22 18:21:00
174507482,7537201,10,WATFDJ,A,2020-12-22 18:20:30,2020-12-22 18:21:00
174507481,7537201,9,KLGL,D,2020-12-22 18:16:30,2020-12-22 18:16:00
174507480,7537201,8,KLGL,A,2020-12-22 18:15:30,2020-12-22 18:16:00
